Calendar Year,Property ID,Property Adress,Property ZIP Code,Year Built,ENERGY STAR Score,Site EUI (kBtu/ft²),Site Energy Use (kBtu),Indoor Water Use (All Water Sources) (kgal),Borough,Latitude,Longitude,Community Board,Borough_CommBoard
2022,5214338,10236 64th Ave,11375,1649,100,22.4,2423065.2,6369.7,QUEENS,40.73183,-73.853299,406,QUEENS_406
2022,6691433,74-45 Yellowstone Blvd,11374,1955,37,87,3913426.6,1580.6,QUEENS,40.71542,-73.858446,406,QUEENS_406
2022,3620616,1589 Ocean Ave,11230,1922,45,90.8,4756396.2,5742.8,BROOKLYN,40.622983,-73.955861,314,BROOKLYN_314
2022,4000382,941 Faile Street,10459,1919,100,24.7,1298482.3,3685.2,BRONX,40.822019,-73.889397,202,BRONX_202
2022,6296189,949 Faile Street,10459,1919,100,26.5,929591.3,3447.5,BRONX,40.822145,-73.889407,202,BRONX_202
2022,6296199,862-864 Southern Boulevard,10459,1922,90,64.3,3868547.2,5732.9,BRONX,40.818101,-73.89436,202,BRONX_202
2022,6296201,915-919 Kelly Street,10459,1931,79,73.8,3149273.8,2687.5,BRONX,40.820145,-73.89608,202,BRONX_202
2022,26704360,2133 Daly Avenue,10460,1931,62,74.7,2277472,4393.3,BRONX,40.845533,-73.88098,206,BRONX_206
2022,4869498,284 East 206th St,10467,1929,28,94.4,5475956.7,234.4,BRONX,40.874934,-73.878935,207,BRONX_207
2022,4869616,646 E 231st St,10466,1922,10,149.3,8040334,6235.8,BRONX,40.892594,-73.85987,212,BRONX_212
2022,4870605,1158 Boynton Ave,10472,1929,82,57.1,3635416,7746,BRONX,40.827881,-73.878041,209,BRONX_209
2022,4922054,3530 Bainbridge Ave,10467,1959,34,95.1,5799076.4,4119.3,BRONX,40.881466,-73.878344,207,BRONX_207
2022,4922140,2458 Grand Ave,10468,1935,12,108.8,5863352.8,4934.2,BRONX,40.863287,-73.902893,207,BRONX_207
2022,4922147,2501 Morris Ave,10468,1960,24,106.1,7408375.2,3716,BRONX,40.863456,-73.899115,207,BRONX_207
2022,4922165,2515 University Ave,10468,1924,35,98.3,7144719.1,87258.1,BRONX,40.86593,-73.902878,207,BRONX_207
2022,4922166,731 West 183rd St,10033,1923,48,106.8,5753826.4,5892.4,MANHATTAN,40.851994,-73.937224,112,MANHATTAN_112
2022,6246477,562 West 193rd St,10040,1925,2,157.2,5571917.1,7848.3,MANHATTAN,40.856567,-73.927701,112,MANHATTAN_112
2022,6246494,636 East 231st St,10466,1929,24,107.5,3516329.1,5524.4,BRONX,40.892674,-73.860123,212,BRONX_212
2022,6246506,2191 Creston Ave,10453,1939,5,143.5,7158196.3,4163.7,BRONX,40.855598,-73.902376,205,BRONX_205
2022,6246521,2199 Morris Ave,10453,1932,23,100.9,3682060.7,3225.3,BRONX,40.856285,-73.903087,205,BRONX_205
2022,6246527,2200 Walton Ave,10453,1932,20,113.6,4144864.6,,BRONX,40.856464,-73.90394,205,BRONX_205
2022,6246534,2205 Creston Ave,10453,1937,3,147.5,6267407.1,5006.7,BRONX,40.855801,-73.902221,205,BRONX_205
2022,6246543,3153 Perry Ave,10467,1925,4,151.5,6274058.4,5495.9,BRONX,40.873783,-73.877881,207,BRONX_207
2022,7166067,1683 53rd St,11204,1931,29,85.2,2460129.6,,BROOKLYN,40.627712,-73.986026,312,BROOKLYN_312
2022,6825899,77 West 85th Street,10024,1910,1,170,8118561.2,3840.5,MANHATTAN,40.785446,-73.971797,107,MANHATTAN_107
2022,6826207,340 East 66 Street,10065,1925,99,55.7,3566620.7,2670.5,MANHATTAN,40.764546,-73.960125,108,MANHATTAN_108
2022,6826583,71 east 96th Street,10128,1910,58,75.5,3610956.7,1514.8,MANHATTAN,40.786815,-73.95316,111,MANHATTAN_111
2022,9155533,76 West 86th Street,10024,1910,100,11.6,554795.7,2165.1,MANHATTAN,40.786208,-73.971534,107,MANHATTAN_107
2022,3222212,2430 Haring Street,11235,1953,1,112.5,13462047.8,5624.5,BROOKLYN,40.593173,-73.939512,315,BROOKLYN_315
2022,3892260,2425 Haring St,11235,1953,100,34.1,8247799.3,11699.6,BROOKLYN,40.593173,-73.939491,315,BROOKLYN_315
2022,2952504,655 Pelham Pkwy,10467,1931,25,115.9,9734906.7,8383.6,BRONX,40.857748,-73.869368,211,BRONX_211
2022,2972872,41-06 Case street,11373,1939,59,80.3,6100151.3,5655.3,QUEENS,40.747061,-73.87401,404,QUEENS_404
2022,2976608,1500 Grand Concourse,10457,1935,58,92.1,10019643.8,5473.4,BRONX,40.841345,-73.912549,204,BRONX_204
2022,2976698,25-90 35th Street,11103,1931,82,67.7,3788955.5,2308.5,QUEENS,40.769026,-73.915247,401,QUEENS_401
2022,2976706,26-80 30th Street,11102,1929,52,93.4,9616870.2,9237.7,QUEENS,40.769924,-73.919459,401,QUEENS_401
2022,2979012,184 Franklin Street,11222,1930,89,74.5,6848423.3,4477.8,BROOKLYN,40.73162,-73.957867,301,BROOKLYN_301
2022,5837867,355 EAST 187TH STREET,10458,1927,24,107.1,14465055.2,18706.6,BRONX,40.859594,-73.895097,205,BRONX_205
2022,6183298,1555 Grand Concourse,10452,1927,33,114.4,19219884.5,15542.3,BRONX,40.842209,-73.912284,204,BRONX_204
2022,16349320,925 Prospect Place,11213,1900,83,67.7,6632244.4,3273.1,BROOKLYN,40.674087,-73.945831,308,BROOKLYN_308
2022,16349373,2815 BEVERLY ROAD,11226,1960,67,88.1,3980241.4,1891.1,BROOKLYN,40.645038,-73.950632,317,BROOKLYN_317
2022,16349379,255 EAST 18TH STREET,11226,1935,38,101.1,4973146.4,1749.7,BROOKLYN,40.645197,-73.962257,314,BROOKLYN_314
2022,7227999,41-48 40th Street,11104,1929,92,74.1,2592088.5,2949.6,QUEENS,40.746915,-73.923655,402,QUEENS_402
2022,21552907,4761 White Plains Road,10470,1923,74,36.5,1065158.1,2546.4,BRONX,40.905135,-73.849559,212,BRONX_212
2022,2800701,2015 Dorchester Road,11226,1928,100,14,911433.9,23136.7,BROOKLYN,40.641594,-73.959139,314,BROOKLYN_314
2022,2800713,7402 Bay Parkway,11204,1928,76,77.1,5784683.7,,BROOKLYN,40.608674,-73.986826,311,BROOKLYN_311
2022,5839056,875 Boynton Ave,10473,1969,69,77.8,83219525.3,24691.7,BRONX,40.821223,-73.87651,209,BRONX_209
2022,6284541,45 Thayer Street,10040,1927,51,108,3675664.5,,MANHATTAN,40.86261,-73.926512,112,MANHATTAN_112
2022,6309358,150 W 225th Street,10463,1972,77,74.9,34570801.5,21515.5,BRONX,40.875121,-73.912461,208,BRONX_208
2022,4397530,7734 Austin St,11375,1929,49,86.2,5233460.6,3056.5,QUEENS,40.714443,-73.835301,406,QUEENS_406
2022,4398548,250 Riverside Drive,10025,1918,99,49.1,5702335.7,3358.7,MANHATTAN,40.796741,-73.973887,107,MANHATTAN_107
2022,2606043,1669-75 University Avenue,10453,1924,60,89.3,8812254.4,6829.7,BRONX,40.848568,-73.918117,205,BRONX_205
2022,2606065,120 West 176th St,10453,1923,67,87.5,4931370,,BRONX,40.849441,-73.918445,205,BRONX_205
2022,3502080,1479 Macombs Road,10452,1929,79,70.4,5735874.3,43808.5,BRONX,40.841849,-73.919061,204,BRONX_204
2022,4312395,1070 Washington Avenue,10456,2015,83,56.6,2780320.5,2871.8,BRONX,40.827791,-73.908834,203,BRONX_203
2022,4379247,1770 Davidson Avenue,10453,1927,78,68.9,5612051.4,4248.6,BRONX,40.848772,-73.912724,205,BRONX_205
2022,6577033,6469 Broadway,10471,2016,94,44.5,3315762.2,1482.6,BRONX,40.904171,-73.896408,208,BRONX_208
2022,6821128,1780 Davidson Avenue,10456,1928,47,83.9,3562392.7,2431.9,BRONX,40.848937,-73.912612,205,BRONX_205
2022,6821168,1665 Macombs Road,10453,1927,93,46.8,1482259.8,2758.4,BRONX,40.847847,-73.916213,205,BRONX_205
2022,6895929,3361 3 AVE,10456,2015,68,64.9,2050087.4,2463.3,BRONX,40.827219,-73.907455,203,BRONX_203
2022,26603107,75 First Ave,10003,2017,100,21.6,604395.7,,MANHATTAN,40.725541,-73.986795,103,MANHATTAN_103
2022,6662860,382 Wadsworth Ave,10040,1912,69,84.3,4572720.3,6269.4,MANHATTAN,40.856688,-73.929353,112,MANHATTAN_112
2022,6662864,92 East 53rd St,11203,1927,22,105,2898080.6,,BROOKLYN,40.657924,-73.928122,317,BROOKLYN_317
2022,6622319,621 CROWN STREET,11213,1924,81,58.8,2883075.7,,BROOKLYN,40.665593,-73.937871,309,BROOKLYN_309
2022,6622326,1254 Union Street,11225,1923,36,93.5,4331136.6,,BROOKLYN,40.668874,-73.949317,309,BROOKLYN_309
2022,15674068,25 E19th Street,11226,2016,84,54.8,2793857.3,1159.9,BROOKLYN,40.649209,-73.962021,314,BROOKLYN_314
2022,6283222,11-15 45th Ave,11101,1931,43,112.2,2895034.1,1297.4,QUEENS,40.747684,-73.949243,402,QUEENS_402
2022,6285888,32-79 30th Street,11106,1930,38,103.1,4439702,2685.5,QUEENS,40.761887,-73.926551,401,QUEENS_401
2022,6286121,34-16 41st Street,11101,1927,30,108.5,2846774,1879.9,QUEENS,40.755899,-73.920404,401,QUEENS_401
2022,6791892,300 West 128th Street,10027,2009,31,82.7,6257553.3,3657.4,MANHATTAN,40.812166,-73.949938,110,MANHATTAN_110
2022,6791894,2293 3rd Avenue,10035,2010,22,82.2,5233561.6,,MANHATTAN,40.803387,-73.936034,111,MANHATTAN_111
2022,9510725,306 West 128th Street,10027,2012,15,96.6,2038012.6,,MANHATTAN,40.812188,-73.949988,110,MANHATTAN_110
2022,6301960,329-345 50th Street,11220,1924,82,72.5,2808574.7,,BROOKLYN,40.6472,-74.013777,307,BROOKLYN_307
2022,6301961,551 Warren Street,11217,1999,41,121.2,3758754.6,2879.3,BROOKLYN,40.682061,-73.982604,302,BROOKLYN_302
2022,6301962,575 5th Avenue,11215,2008,12,94.1,3276612.5,,BROOKLYN,40.66505,-73.989731,307,BROOKLYN_307
2022,6278874,4002 7 Avenue,11232,1925,91,65.3,2331596.6,142952.7,BROOKLYN,40.647958,-74.000187,307,BROOKLYN_307
2022,4412197,"75-77 Park Terrace East, Manhattan, NY 10034",10034,1939,80,77.2,6748790.9,3375.7,MANHATTAN,40.870768,-73.916141,112,MANHATTAN_112
2022,4412198,"65-67 Park Terrace East, Manhattan, NY 10034",10034,1939,93,64.4,5626016.1,2362.3,MANHATTAN,40.870584,-73.916394,112,MANHATTAN_112
2022,4412199,"55-57 Park Terrace East, Manhattan, NY 10034",10034,1939,95,63.1,5514754.6,2788,MANHATTAN,40.870401,-73.916644,112,MANHATTAN_112
2022,4412200,"70-72 Park Terrace West, Manhattan, NY 10034",10034,1939,81,76.4,6547741.5,2326.4,MANHATTAN,40.871414,-73.917228,112,MANHATTAN_112
2022,4412201,"60-62 Park Terrace West, Manhattan, NY 10034",10034,1939,90,67.7,5913305.9,2787.2,MANHATTAN,40.871164,-73.917568,112,MANHATTAN_112
2022,11702731,84-25 118th Street,11415,1960,57,72.8,2945194.7,1489.4,QUEENS,40.703521,-73.833427,409,QUEENS_409
2022,3114771,1347 East 17th Street,11230,1930,70,73.8,5911849.9,,BROOKLYN,40.617157,-73.957933,314,BROOKLYN_314
2022,3114772,1347 Ocean avenue,11230,1940,75,71.9,4891459.5,3797.1,BROOKLYN,40.629168,-73.957035,314,BROOKLYN_314
2022,3114773,2060 Ocean Avenue,11230,1942,58,78.3,5969333.4,4338.7,BROOKLYN,40.611798,-73.953772,314,BROOKLYN_314
2022,3114774,2820-60 Ocean Avenue,11235,1939,69,73.5,12368585.6,18090.9,BROOKLYN,40.592324,-73.950081,315,BROOKLYN_315
2022,3114775,4812 14th Avenue,11219,1927,70,69.8,5436912.7,5433.1,BROOKLYN,40.634132,-73.989476,312,BROOKLYN_312
2022,6713252,1342 E 18th St,11230,1929,73,68.6,3685825.6,,BROOKLYN,40.617461,-73.957028,314,BROOKLYN_314
2022,6720754,131 Rivington Street,10002,1920,62,92.2,2366099,3218,MANHATTAN,40.719547,-73.986627,103,MANHATTAN_103
2022,6335420,294 East 162nd Street,10451,2016,84,63.4,8079516.2,11460.1,BRONX,40.826203,-73.916977,204,BRONX_204
2022,6429610,2065 Walton Ave,10453,2015,61,82,4403740.6,2387,BRONX,40.853952,-73.906026,205,BRONX_205
2022,6668217,2700 Jerome Ave,10468,2019,93,49.3,7411150.6,7252.4,BRONX,40.868255,-73.89679,207,BRONX_207
2022,11277629,315 Linwood street,11208,2019,72,71.8,6444889.8,,BROOKLYN,40.677716,-73.883572,305,BROOKLYN_305
2022,25562908,718 East 212th Street,10467,2022,100,8.1,767133.6,,BRONX,40.878308,-73.864804,212,BRONX_212
2022,25562915,713 East 211th Street,10467,2022,100,3.4,262952.6,,BRONX,40.877719,-73.865239,212,BRONX_212
2022,6179989,735 Bryant Ave,10474,1928,84,68.4,3790155.7,589.1,BRONX,40.815516,-73.885806,202,BRONX_202
2022,6216960,2108 Ryer Ave,10457,1927,37,103.9,3369560.1,,BRONX,40.853434,-73.900648,205,BRONX_205
2022,6219913,805 Fairmount Place,10460,1931,100,20.8,661313.8,4468.1,BRONX,40.842664,-73.888943,206,BRONX_206
2022,6219916,709-715 Fairmount Place,10457,1926,100,16.1,970264.8,15804.6,BRONX,40.844174,-73.89167,206,BRONX_206
2022,6219917,557 East 21st Street,11226,1961,89,63,3534319.5,3459.6,BROOKLYN,40.64057,-73.958145,314,BROOKLYN_314
2022,6219920,1967 MARMION AVE,10460,1926,27,120.1,7571644.8,11234.2,BRONX,40.843515,-73.886672,206,BRONX_206
2022,10531508,769 Bryant Ave,10474,1926,9,111.4,5848078,6201.8,BRONX,40.816057,-73.885946,202,BRONX_202
2022,15582213,371-391 Etna St,11208,1927,61,82.1,4439521.7,6527.1,BROOKLYN,40.687712,-73.870156,305,BROOKLYN_305
2022,26645416,255 West 90th Street,10024,1920,71,96.8,9351666.7,3322.8,MANHATTAN,40.791089,-73.975132,107,MANHATTAN_107
2022,4406021,61 Harrison Ave.,11211,1931,57,88.9,6801031.1,4654.1,BROOKLYN,40.704903,-73.952427,301,BROOKLYN_301
2022,6701067,1571 42nd Street,11219,1926,50,92.7,3859264.8,3599.4,BROOKLYN,40.635427,-73.982194,312,BROOKLYN_312
2022,6586632,6914 Ridge Boulevard,11209,1922,31,103.2,3405365.3,3393,BROOKLYN,40.636188,-74.028817,310,BROOKLYN_310
2022,6586635,1967 Ocean Avenue,11230,1925,19,106,3710895.7,4430,BROOKLYN,40.614188,-73.954203,314,BROOKLYN_314
2022,6586639,890 East 14th Street,11230,1925,20,100.1,2803701.5,220.6,BROOKLYN,40.6278,-73.962847,314,BROOKLYN_314
2022,4384551,530 West 45th Street,10036,2013,63,72.6,17322425.5,13571.2,MANHATTAN,40.762152,-73.99552,104,MANHATTAN_104
2022,4384555,510 West 45th Street,10036,2013,72,63.7,11815575.4,,MANHATTAN,40.761872,-73.994863,104,MANHATTAN_104
2022,6215115,590 Fulton Street,11217,2016,36,71.9,37476665.9,,BROOKLYN,40.688091,-73.97891,302,BROOKLYN_302
2022,6094907,1974 Lafontaine Avenue,10457,1925,90,68,3180145.4,2092.3,BRONX,40.846803,-73.894137,206,BRONX_206
2022,6151724,665 Burke Ave.,10467,1928,69,72.6,4492210.1,5749.7,BRONX,40.871482,-73.868763,212,BRONX_212
2022,6684984,98 West 183rd Street,10453,1920,70,79.8,3750572.7,,BRONX,40.859978,-73.908508,207,BRONX_207
2022,6237684,59 KENT ST,11222,1931,37,65.2,2347269.6,1317.9,BROOKLYN,40.730497,-73.958774,301,BROOKLYN_301
2022,6700794,770 Faile St.,10474,1926,1,176.7,5178546.5,6662.4,BRONX,40.8162,-73.886917,202,BRONX_202
2022,6700841,182 South 3rd St,11211,1913,68,104.8,3014845.3,,BROOKLYN,40.71177,-73.960502,301,BROOKLYN_301
2022,6700864,1661 St johns Pl,11233,1910,53,79.1,3133930.4,,BROOKLYN,40.670104,-73.922063,316,BROOKLYN_316
2022,6700879,1677 St Johns Pl,11233,1910,32,92,3644130,4036.5,BROOKLYN,40.670077,-73.92157,316,BROOKLYN_316
2022,6700889,2027 Pacific St,11233,1910,37,92.4,4823410.8,,BROOKLYN,40.676096,-73.921094,316,BROOKLYN_316
2022,2793887,18 Warsoff Place,11205,1964,91,33.5,2621779.2,2728.6,BROOKLYN,40.698582,-73.954159,303,BROOKLYN_303
2022,21531071,70 Commercial Street,11222,1931,89,49,1930609.6,,BROOKLYN,40.737029,-73.957113,301,BROOKLYN_301
2022,17977035,1345-1357 Rogers Avenue,11210,2016,89,57.9,5149880.6,4438.2,BROOKLYN,40.637109,-73.951009,314,BROOKLYN_314
2022,18106413,3188 Villa Avenue,10468,2019,88,48.1,2028198.9,,BRONX,40.876776,-73.886771,207,BRONX_207
2022,18258555,555 Nereid Avenue,10470,1942,37,56.5,3301258.7,,BRONX,40.899871,-73.857923,212,BRONX_212
2022,18305197,1325 Jerome Avenue,10452,2021,23,101.7,19027197,,BRONX,40.838715,-73.918794,204,BRONX_204
2022,18305202,1420 Crotona Park East,10460,2015,93,58.8,2125232.5,13236.6,BRONX,40.834596,-73.896325,203,BRONX_203
2022,18305213,3100 Webster Avenue,10467,2016,100,20.4,1569919.2,3272.1,BRONX,40.870972,-73.877076,207,BRONX_207
2022,18305214,1079 Gerard Avenue,10452,2003,90,59.4,3119462.1,,BRONX,40.832873,-73.921801,204,BRONX_204
2022,21598376,331 East 86th St,10029,1920,58,103.4,1085598.9,,MANHATTAN,40.777388,-73.950567,108,MANHATTAN_108
2022,25753795,520 Gates Avenue,11216,1931,5,230.9,4602595.2,,BROOKLYN,40.686833,-73.945164,303,BROOKLYN_303
2022,7105389,306 West 94th Street,10025,1910,100,23.1,820859,7223.9,MANHATTAN,40.794202,-73.97477,107,MANHATTAN_107
2022,7105390,308 West 94th Street,10025,1910,50,94.8,3013011.3,6857.4,MANHATTAN,40.794334,-73.975084,107,MANHATTAN_107
2022,7717411,306-308 West 94th Street,10025,1910,89,57,3833870.3,7223.9,MANHATTAN,40.794202,-73.97477,107,MANHATTAN_107
2022,6742433,61-17 68 Avenue,11385,1915,53,87.6,2802009.9,1314.3,QUEENS,40.705346,-73.896083,405,QUEENS_405
2022,2664611,769 St. Marks Avenue,11213,1924,44,106.1,17364402.2,,BROOKLYN,40.675029,-73.946598,308,BROOKLYN_308
2022,2664612,9502 Kings Highway,11212,1927,26,111.6,10733724.9,10692.7,BROOKLYN,40.659176,-73.920321,317,BROOKLYN_317
2022,3530216,290 Riverdale Avenue,11212,1978,41,93,9022962.9,12259.8,BROOKLYN,40.661443,-73.905598,316,BROOKLYN_316
2022,4046421,1425 Amsterdam Avenue,10027,1988,73,72.2,8701137.2,8008.6,MANHATTAN,40.815901,-73.954415,109,MANHATTAN_109
2022,5998981,55 West 166th Street,10452,1982,99,47.7,3721186.5,,BRONX,40.834937,-73.925744,204,BRONX_204
2022,5998984,141 Park Hill Avenue,10304,1965,43,97.3,31794035.4,42127.3,STATEN IS,40.616535,-74.081105,501,STATEN IS_501
2022,5998985,105 - 145 W. 168 Street,10452,1930,68,87.2,31785549.8,,BRONX,40.838398,-73.925141,204,BRONX_204
2022,6700184,2921 Tilden Avenue,11226,1928,67,84.5,3725374,7294.6,BROOKLYN,40.646877,-73.949608,317,BROOKLYN_317
2022,6700193,80 West 167th Street,10452,1983,41,114.2,7754596.9,,BRONX,40.836389,-73.925439,204,BRONX_204
2022,12003284,2911 West 36th Street,11224,1979,66,81.5,18723924.7,1278.6,BROOKLYN,40.574387,-74.001656,313,BROOKLYN_313
2022,21300146,180 North 7th Street,11211,1900,94,32,2160898.1,3489.7,BROOKLYN,40.717522,-73.957238,301,BROOKLYN_301
2022,2650063,40-33 69th St.,11377,1963,33,114.2,8704936.8,6561.2,QUEENS,40.745678,-73.896189,402,QUEENS_402
2022,6668464,4311 49th St.,11104,1956,51,88,3629016.3,4866.8,QUEENS,40.744351,-73.9156,402,QUEENS_402
2022,6806444,6402 23 Avenue,11204,1928,22,110.6,2842823.9,2094.5,BROOKLYN,40.613007,-73.978685,311,BROOKLYN_311
2022,6410098,684 Livonia Ave,11207,2011,1,157.6,7564452.7,2047.5,BROOKLYN,40.665093,-73.891701,305,BROOKLYN_305
2022,6410099,297 First Street,11215,1991,21,62.7,2132369.5,,BROOKLYN,40.674384,-73.983053,306,BROOKLYN_306
2022,6410100,161 Emerson Place,11205,1951,1,265.5,6637774.6,5071.1,BROOKLYN,40.692538,-73.961935,302,BROOKLYN_302
2022,6410101,44-52 Lewis Ave,11206,2006,20,124.9,2873730.2,,BROOKLYN,40.696458,-73.937752,303,BROOKLYN_303
2022,21303010,25 Lawton St,11221,1994,6,124.2,2697218.3,,BROOKLYN,40.695411,-73.930465,304,BROOKLYN_304
2022,21308072,1510 Southern Boulevard,10460,2006,49,84.1,3266129.1,3260.8,BRONX,40.833646,-73.889963,203,BRONX_203
2022,21308097,50 Nevins Street,11217,1913,98,31.2,3553247.8,,BROOKLYN,40.687196,-73.981921,302,BROOKLYN_302
2022,6180456,2424 Kings Highway,11229,1936,62,89.2,3373204.1,2707.2,BROOKLYN,40.612545,-73.949684,315,BROOKLYN_315
2022,2818847,660 Thwaites Place,10467,1954,88,55.3,7598754.5,7263.8,BRONX,40.858843,-73.869077,211,BRONX_211
2022,2818879,620 Reiss Place,10467,1959,71,66,5714667.8,,BRONX,40.858218,-73.870557,211,BRONX_211
2022,2818994,2187 Cruger Ave,10462,1930,26,99.4,8148472.1,6392.7,BRONX,40.856004,-73.866657,211,BRONX_211
2022,2819017,2167 Cruger Ave,10462,1930,39,88.1,7220940.9,7348.6,BRONX,40.85548,-73.866672,211,BRONX_211
2022,6376141,101 East 179th Street,10453,1923,9,116.1,3819704.7,5017.9,BRONX,40.851754,-73.906698,205,BRONX_205
2022,15582162,340 East 4th Street,10009,1996,43,104.9,2836991,3197.2,MANHATTAN,40.721629,-73.978646,103,MANHATTAN_103
2022,15582198,738 East 5th Street,10009,2005,41,99.9,4974945.9,5904.2,MANHATTAN,40.722266,-73.978267,103,MANHATTAN_103
2022,4401327,1490 Dumont Avenue,11208,2009,64,75.3,12957431.5,9944.2,BROOKLYN,40.670952,-73.86251,305,BROOKLYN_305
2022,13557167,736 Willoughby Avenue,11206,1931,98,51,2195375.3,2366.8,BROOKLYN,40.694991,-73.939376,303,BROOKLYN_303
2022,13557168,981 Park Place,11213,1905,31,119.6,3244541.9,,BROOKLYN,40.67317,-73.945373,308,BROOKLYN_308
2022,13557383,268 Buffalo Ave,11213,1924,19,104.3,3472361.4,3509.1,BROOKLYN,40.669742,-73.925474,308,BROOKLYN_308
2022,13557384,25 Patchen Ave,11221,1931,25,94.5,3400540.6,2735.6,BROOKLYN,40.69155,-73.927772,303,BROOKLYN_303
2022,14540695,520 West 48th Street,10036,2003,69,65.4,5897499.3,,MANHATTAN,40.763941,-73.993939,104,MANHATTAN_104
2022,14542571,417-423 Hicks Street,11201,1895,65,95.3,7910370.6,,BROOKLYN,40.6884,-73.999106,306,BROOKLYN_306
2022,15122312,1054 Bergen Avenue,11235,2003,98,24.3,4273283.8,8402,BROOKLYN,40.629154,-73.916981,318,BROOKLYN_318
2022,15122704,1086 BERGEN AVENUE,11234,2003,95,26.7,781664.2,,BROOKLYN,40.628882,-73.916391,318,BROOKLYN_318
2022,15122774,1061 EAST 73 STREET,11234,2003,96,24.7,723980.3,1673.4,BROOKLYN,40.628339,-73.917007,318,BROOKLYN_318
2022,15125722,1054-64 BERGEN AVENUE,11234,2003,98,24.3,709853.1,13,BROOKLYN,40.629154,-73.916981,318,BROOKLYN_318
2022,15125775,1070-80 Bergen Ave,11234,2003,98,23.4,684184.1,1869.1,BROOKLYN,40.629017,-73.916686,318,BROOKLYN_318
2022,15126101,1073-83 East 73rd St,11234,2003,99,21.9,639668.2,1361.4,BROOKLYN,40.628267,-73.916853,318,BROOKLYN_318
2022,15126145,1089-1099 East 73rd St,11234,2003,98,25.1,733934,1343.5,BROOKLYN,40.628174,-73.916644,318,BROOKLYN_318
2022,26497689,1544 Castleton Avenue,10302,2022,96,30.6,1128288.2,,STATEN IS,40.635817,-74.134341,501,STATEN IS_501
2022,15782669,785 Schenck Avenue,11207,1951,1,271.9,206462443.2,,BROOKLYN,40.66111,-73.883886,305,BROOKLYN_305
2022,15782721,845 Schenck Avenue,11207,1951,1,323.6,201059445.7,,BROOKLYN,40.659523,-73.88271,305,BROOKLYN_305
2022,2606750,188 Ludlow St,10002,2007,35,76.2,15968080.8,9501.8,MANHATTAN,40.721992,-73.987377,103,MANHATTAN_103
2022,2814033,400 East 56th St,10022,1968,39,88.3,85409153.8,,MANHATTAN,40.757576,-73.963283,106,MANHATTAN_106
2022,3112048,76-18 69th Place,11385,1950,98,38.3,3087258.7,,QUEENS,40.699886,-73.881117,405,QUEENS_405
2022,4509376,415 Leonard St.,11222,2006,18,72.7,4060167.8,2272.6,BROOKLYN,40.718987,-73.948514,301,BROOKLYN_301
2022,6262609,39 Pearl Street,11201,1900,100,40.7,1263060.1,344.8,BROOKLYN,40.703693,-73.987546,302,BROOKLYN_302
2022,6262680,45 Plaza Street West,11217,1941,86,72.1,3328920.8,1062.2,BROOKLYN,40.673492,-73.97138,306,BROOKLYN_306
2022,15838480,848 Lorimer Street,11222,2019,100,10.5,504258.9,1763.9,BROOKLYN,40.722246,-73.950939,301,BROOKLYN_301
2022,27958669,31-07 Healy Avenue,11691,1945,100,17.6,767000.5,2539.5,QUEENS,40.603692,-73.767672,414,QUEENS_414
2022,2686367,181 Lenox Road,11226,1928,84,72.3,4544213.6,4316.3,BROOKLYN,40.65393,-73.953758,317,BROOKLYN_317
2022,2689093,7401 Ridge Boulevard,11209,1924,65,78.8,4518347.3,2911.9,BROOKLYN,40.632685,-74.030224,310,BROOKLYN_310
2022,2689094,41-65 Forley Street,11373,1962,65,91,5215472.3,4181.6,QUEENS,40.746007,-73.877036,404,QUEENS_404
2022,2689096,59 Livingston Street,11201,1917,71,72.7,4593857.9,1405.6,BROOKLYN,40.691814,-73.992186,302,BROOKLYN_302
2022,2897089,66-01 110 Street,11375,1949,12,137.4,14451431.4,5441.3,QUEENS,40.730896,-73.845947,406,QUEENS_406
2022,2907328,"18-15 21st Avenue,",11105,1949,32,119,7408989.8,5716.3,QUEENS,40.783657,-73.916521,401,QUEENS_401
2022,2919807,18-22 21 Avenue,11105,1950,15,132.3,16496692,5876.7,QUEENS,40.783324,-73.916081,401,QUEENS_401
2022,2978398,"36 Gramercy Park East,",10003,1909,41,84.6,5392493.3,1717.9,MANHATTAN,40.737835,-73.985032,106,MANHATTAN_106
2022,3100635,"424 Cathedral Parkway,",10025,1974,66,51.8,18787157.3,,MANHATTAN,40.802169,-73.961977,107,MANHATTAN_107
2022,3113469,2504 Bronx Park East,10467,1927,69,81.4,7091548.1,9102.3,BRONX,40.863612,-73.870409,211,BRONX_211
2022,3135844,40 Thayer Street,10040,1927,44,118.1,6031878.2,7965.3,MANHATTAN,40.862563,-73.926509,112,MANHATTAN_112
2022,3135880,"370 Manhattan Avenue,",10026,1912,76,76.7,5291743.9,3644.1,MANHATTAN,40.80469,-73.957059,110,MANHATTAN_110
2022,3135909,656 West 162 Street,10032,1920,25,115,6100731.3,4149.4,MANHATTAN,40.838118,-73.944837,112,MANHATTAN_112
2022,3191452,734 Ocean Avenue,11226,1924,53,87.2,5764300.9,,BROOKLYN,40.644622,-73.959984,314,BROOKLYN_314
2022,3191455,"750 Ocean Avenue,",11226,1924,24,104.7,6379550.1,,BROOKLYN,40.644328,-73.95993,314,BROOKLYN_314
2022,4039681,1220 Ocean Avenue,11230,1938,65,83.9,4630058.9,3064,BROOKLYN,40.632292,-73.957642,314,BROOKLYN_314
